meeting_date,track_name,race_number,race_distance,track_condition,race_class,runner_name,runner_number,barrier_draw,weight_kg,jockey,trainer,jt_pair,fixed_odds_win,fixed_odds_win_open,odds_drift,win_rate_last5,place_rate_last5,jt_pair_win_rate,form_rating_dfs,early_speed_rating,early_speed_band,win_flag
2025-03-28,TRACK_11,4,1200,HVY9,CL4,HORSE_11_6,7,5,61.4,JOCKEY_45,TRAINER_6,JOCKEY_9 / TRAINER_44,7.37,7.03,0.35,0.3929,0.675,0.1275,67.0,80,BACKMARKER,0
2025-04-20,TRACK_12,5,1000,Soft5,MDN,HORSE_12_0,1,12,61.0,JOCKEY_24,TRAINER_6,JOCKEY_56 / TRAINER_27,18.44,19.69,-1.25,0.0757,0.2616,0.2893,63.0,58,MIDFIELD,0
2025-04-20,TRACK_12,5,1000,Soft5,MDN,HORSE_12_1,2,11,54.2,JOCKEY_66,TRAINER_15,JOCKEY_43 / TRAINER_19,1.45,1.82,-0.36,0.3904,0.743,0.283,73.0,16,LEADER,1
2025-04-20,TRACK_12,5,1000,Soft5,MDN,HORSE_12_2,3,10,58.2,JOCKEY_43,TRAINER_43,JOCKEY_30 / TRAINER_13,12.91,12.59,0.32,0.3596,0.7511,0.2115,102.0,92,BACKMARKER,0
2025-04-20,TRACK_12,5,1000,Soft5,MDN,HORSE_12_3,4,1,57.7,JOCKEY_28,TRAINER_9,JOCKEY_74 / TRAINER_41,27.89,26.97,0.92,0.1566,0.2835,0.0232,94.0,88,BACKMARKER,0
2025-04-20,TRACK_12,5,1000,Soft5,MDN,HORSE_12_4,5,3,59.5,JOCKEY_48,TRAINER_19,JOCKEY_41 / TRAINER_33,13.8,14.4,-0.6,0.0141,0.1613,0.0617,97.0,61,MIDFIELD,0
2025-04-20,TRACK_12,5,1000,Soft5,MDN,HORSE_12_5,6,9,55.3,JOCKEY_74,TRAINER_7,JOCKEY_15 / TRAINER_7,12.52,12.03,0.49,0.3909,0.5618,0.0147,101.0,73,BACKMARKER,0
2025-04-20,TRACK_12,5,1000,Soft5,MDN,HORSE_12_6,7,2,59.3,JOCKEY_45,TRAINER_43,JOCKEY_49 / TRAINER_32,36.81,36.39,0.42,0.365,0.6261,0.1878,65.0,45,MIDFIELD,0
2025-04-20,TRACK_12,5,1000,Soft5,MDN,HORSE_12_7,8,5,57.0,JOCKEY_69,TRAINER_31,JOCKEY_75 / TRAINER_42,43.1,44.1,-1.0,0.3795,0.5839,0.0272,72.0,81,BACKMARKER,0
2025-04-20,TRACK_12,5,1000,Soft5,MDN,HORSE_12_8,9,14,58.9,JOCKEY_30,TRAINER_8,JOCKEY_53 / TRAINER_8,7.16,7.34,-0.18,0.3083,0.5705,0.0548,62.0,50,MIDFIELD,0
2025-04-20,TRACK_12,5,1000,Soft5,MDN,HORSE_12_9,10,4,54.3,JOCKEY_34,TRAINER_41,JOCKEY_8 / TRAINER_29,20.96,20.03,0.93,0.0915,0.408,0.0507,60.0,99,BACKMARKER,0
2025-04-20,TRACK_12,5,1000,Soft5,MDN,HORSE_12_10,11,7,57.7,JOCKEY_39,TRAINER_25,JOCKEY_38 / TRAINER_46,27.02,25.77,1.25,0.2078,0.4603,0.131,97.0,15,LEADER,0
2025-04-20,TRACK_12,5,1000,Soft5,MDN,HORSE_12_11,12,8,58.2,JOCKEY_33,TRAINER_29,JOCKEY_78 / TRAINER_0,6.93,7.22,-0.29,0.0267,0.3046,0.0684,102.0,25,LEADER,0
2025-04-20,TRACK_12,5,1000,Soft5,MDN,HORSE_12_12,13,6,55.7,JOCKEY_37,TRAINER_37,JOCKEY_62 / TRAINER_45,31.09,30.99,0.11,0.3587,0.6014,0.0181,67.0,97,BACKMARKER,0
2025-04-20,TRACK_12,5,1000,Soft5,MDN,HORSE_12_13,14,13,55.1,JOCKEY_34,TRAINER_38,JOCKEY_53 / TRAINER_46,27.93,28.29,-0.36,0.2552,0.612,0.1893,92.0,35,MIDFIELD,0
2025-06-18,TRACK_13,6,1600,HVY10,CL5,HORSE_13_0,1,6,58.0,JOCKEY_71,TRAINER_29,JOCKEY_38 / TRAINER_23,21.4,21.23,0.17,0.3634,0.7009,0.1383,73.0,31,LEADER,0
2025-06-18,TRACK_13,6,1600,HVY10,CL5,HORSE_13_1,2,4,59.9,JOCKEY_39,TRAINER_35,JOCKEY_18 / TRAINER_9,14.17,16.18,-2.01,0.1629,0.4334,0.1656,100.0,58,MIDFIELD,0
2025-06-18,TRACK_13,6,1600,HVY10,CL5,HORSE_13_2,3,8,57.7,JOCKEY_63,TRAINER_6,JOCKEY_32 / TRAINER_37,20.98,21.82,-0.84,0.3391,0.7376,0.2619,93.0,78,BACKMARKER,0
2025-06-18,TRACK_13,6,1600,HVY10,CL5,HORSE_13_3,4,14,55.7,JOCKEY_21,TRAINER_10,JOCKEY_13 / TRAINER_11,22.39,22.94,-0.55,0.2425,0.6242,0.1034,67.0,15,LEADER,0
2025-06-18,TRACK_13,6,1600,HVY10,CL5,HORSE_13_4,5,11,60.0,JOCKEY_15,TRAINER_33,JOCKEY_15 / TRAINER_36,31.25,30.62,0.63,0.0232,0.408,0.1209,74.0,93,BACKMARKER,0
2025-06-18,TRACK_13,6,1600,HVY10,CL5,HORSE_13_5,6,2,55.0,JOCKEY_14,TRAINER_49,JOCKEY_65 / TRAINER_21,9.28,8.46,0.82,0.3248,0.5042,0.274,68.0,42,MIDFIELD,0
2025-06-18,TRACK_13,6,1600,HVY10,CL5,HORSE_13_6,7,3,55.6,JOCKEY_18,TRAINER_34,JOCKEY_20 / TRAINER_38,32.96,31.37,1.59,0.1105,0.4998,0.0794,72.0,54,MIDFIELD,0
2025-06-18,TRACK_13,6,1600,HVY10,CL5,HORSE_13_7,8,5,59.0,JOCKEY_62,TRAINER_28,JOCKEY_45 / TRAINER_18,1.48,1.5,-0.03,0.3087,0.5222,0.2505,76.0,66,MIDFIELD,0
2025-06-18,TRACK_13,6,1600,HVY10,CL5,HORSE_13_8,9,13,60.0,JOCKEY_79,TRAINER_7,JOCKEY_31 / TRAINER_16,37.6,36.9,0.7,0.0155,0.1779,0.1557,65.0,67,MIDFIELD,0
2025-06-18,TRACK_13,6,1600,HVY10,CL5,HORSE_13_9,10,12,61.2,JOCKEY_59,TRAINER_37,JOCKEY_68 / TRAINER_26,28.09,26.7,1.39,0.1486,0.3053,0.0586,60.0,12,LEADER,0
2025-06-18,TRACK_13,6,1600,HVY10,CL5,HORSE_13_10,11,15,56.2,JOCKEY_51,TRAINER_3,JOCKEY_19 / TRAINER_49,27.14,27.38,-0.24,0.2762,0.6711,0.1236,79.0,88,BACKMARKER,0
2025-06-18,TRACK_13,6,1600,HVY10,CL5,HORSE_13_11,12,16,54.9,JOCKEY_58,TRAINER_20,JOCKEY_37 / TRAINER_11,1.2,1.2,0.0,0.3018,0.4312,0.1405,91.0,66,MIDFIELD,1
2025-06-18,TRACK_13,6,1600,HVY10,CL5,HORSE_13_12,13,10,61.6,JOCKEY_23,TRAINER_5,JOCKEY_20 / TRAINER_13,12.08,11.82,0.25,0.3184,0.6907,0.2408,73.0,99,BACKMARKER,0
2025-06-18,TRACK_13,6,1600,HVY10,CL5,HORSE_13_13,14,9,55.2,JOCKEY_10,TRAINER_12,JOCKEY_2 / TRAINER_4,10.45,10.77,-0.32,0.3775,0.5981,0.0674,98.0,52,MIDFIELD,0
2025-06-18,TRACK_13,6,1600,HVY10,CL5,HORSE_13_14,15,1,55.6,JOCKEY_12,TRAINER_12,JOCKEY_67 / TRAINER_3,6.88,8.02,-1.13,0.2557,0.5906,0.0633,76.0,65,MIDFIELD,0
2025-06-18,TRACK_13,6,1600,HVY10,CL5,HORSE_13_15,16,7,56.3,JOCKEY_18,TRAINER_30,JOCKEY_10 / TRAINER_6,37.34,37.48,-0.15,0.0202,0.3804,0.0917,100.0,49,MIDFIELD,0
2025-09-28,TRACK_14,7,1100,Good3,MSW,HORSE_14_0,1,6,61.0,JOCKEY_75,TRAINER_14,JOCKEY_17 / TRAINER_27,21.59,21.06,0.53,0.0204,0.3453,0.0773,75.0,60,MIDFIELD,0
2025-09-28,TRACK_14,7,1100,Good3,MSW,HORSE_14_1,2,14,58.2,JOCKEY_42,TRAINER_22,JOCKEY_56 / TRAINER_5,4.76,3.64,1.13,0.3117,0.4854,0.0692,70.0,64,MIDFIELD,0
2025-09-28,TRACK_14,7,1100,Good3,MSW,HORSE_14_2,3,3,60.0,JOCKEY_50,TRAINER_15,JOCKEY_16 / TRAINER_0,1.2,1.46,-0.26,0.2976,0.5571,0.1428,87.0,54,MIDFIELD,1
2025-09-28,TRACK_14,7,1100,Good3,MSW,HORSE_14_3,4,2,60.6,JOCKEY_71,TRAINER_8,JOCKEY_72 / TRAINER_33,32.7,31.69,1.01,0.3247,0.5296,0.1736,73.0,52,MIDFIELD,0
2025-09-28,TRACK_14,7,1100,Good3,MSW,HORSE_14_4,5,13,60.0,JOCKEY_73,TRAINER_19,JOCKEY_5 / TRAINER_3,17.88,16.48,1.4,0.1329,0.2836,0.0635,89.0,14,LEADER,0
2025-09-28,TRACK_14,7,1100,Good3,MSW,HORSE_14_5,6,12,56.3,JOCKEY_79,TRAINER_1,JOCKEY_50 / TRAINER_20,11.87,11.94,-0.07,0.0296,0.1694,0.2482,102.0,50,MIDFIELD,0
2025-09-28,TRACK_14,7,1100,Good3,MSW,HORSE_14_6,7,8,54.9,JOCKEY_70,TRAINER_8,JOCKEY_37 / TRAINER_3,9.04,9.95,-0.91,0.2554,0.512,0.2138,97.0,41,MIDFIELD,0
2025-09-28,TRACK_14,7,1100,Good3,MSW,HORSE_14_7,8,9,55.9,JOCKEY_13,TRAINER_34,JOCKEY_26 / TRAINER_47,33.03,33.53,-0.51,0.3186,0.4968,0.0461,102.0,83,BACKMARKER,0
2025-09-28,TRACK_14,7,1100,Good3,MSW,HORSE_14_8,9,1,58.0,JOCKEY_54,TRAINER_22,JOCKEY_55 / TRAINER_32,26.23,27.12,-0.89,0.3426,0.4659,0.2295,61.0,87,BACKMARKER,0
2025-09-28,TRACK_14,7,1100,Good3,MSW,HORSE_14_9,10,5,58.0,JOCKEY_72,TRAINER_22,JOCKEY_48 / TRAINER_7,37.04,38.75,-1.71,0.118,0.3887,0.087,80.0,77,BACKMARKER,0
2025-09-28,TRACK_14,7,1100,Good3,MSW,HORSE_14_10,11,7,58.7,JOCKEY_49,TRAINER_37,JOCKEY_35 / TRAINER_2,20.24,19.18,1.06,0.054,0.3621,0.2024,69.0,12,LEADER,0
2025-09-28,TRACK_14,7,1100,Good3,MSW,HORSE_14_11,12,10,57.2,JOCKEY_32,TRAINER_1,JOCKEY_60 / TRAINER_48,12.83,12.38,0.45,0.0347,0.2014,0.1323,101.0,85,BACKMARKER,0
2025-09-28,TRACK_14,7,1100,Good3,MSW,HORSE_14_12,13,4,60.3,JOCKEY_37,TRAINER_32,JOCKEY_48 / TRAINER_49,15.95,16.16,-0.21,0.1997,0.4856,0.2784,92.0,45,MIDFIELD,0
2025-09-28,TRACK_14,7,1100,Good3,MSW,HORSE_14_13,14,11,61.3,JOCKEY_59,TRAINER_27,JOCKEY_37 / TRAINER_48,36.68,37.36,-0.69,0.0287,0.2834,0.1445,74.0,47,MIDFIELD,0
2025-03-12,TRACK_15,8,1600,HVY8,CL6,HORSE_15_0,1,3,54.8,JOCKEY_25,TRAINER_46,JOCKEY_46 / TRAINER_40,5.34,5.82,-0.48,0.0708,0.3676,0.0825,104.0,21,LEADER,0
2025-03-12,TRACK_15,8,1600,HVY8,CL6,HORSE_15_1,2,9,54.0,JOCKEY_1,TRAINER_19,JOCKEY_5 / TRAINER_22,30.31,29.23,1.08,0.3395,0.4861,0.182,63.0,48,MIDFIELD,0
2025-03-12,TRACK_15,8,1600,HVY8,CL6,HORSE_15_2,3,1,57.5,JOCKEY_64,TRAINER_34,JOCKEY_12 / TRAINER_44,40.36,39.99,0.37,0.3572,0.4605,0.0536,85.0,26,LEADER,0
2025-03-12,TRACK_15,8,1600,HVY8,CL6,HORSE_15_3,4,10,60.2,JOCKEY_16,TRAINER_27,JOCKEY_24 / TRAINER_46,16.87,15.04,1.83,0.264,0.5814,0.1798,67.0,57,MIDFIELD,0
2025-03-12,TRACK_15,8,1600,HVY8,CL6,HORSE_15_4,5,12,59.9,JOCKEY_38,TRAINER_17,JOCKEY_1 / TRAINER_16,9.34,8.89,0.46,0.1439,0.3112,0.0138,82.0,86,BACKMARKER,0
2025-03-12,TRACK_15,8,1600,HVY8,CL6,HORSE_15_5,6,8,54.3,JOCKEY_35,TRAINER_2,JOCKEY_8 / TRAINER_43,8.38,8.92,-0.54,0.2576,0.5407,0.233,85.0,98,BACKMARKER,0
2025-03-12,TRACK_15,8,1600,HVY8,CL6,HORSE_15_6,7,14,58.6,JOCKEY_38,TRAINER_8,JOCKEY_33 / TRAINER_4,32.84,31.29,1.55,0.2414,0.415,0.0128,88.0,50,MIDFIELD,0
2025-03-12,TRACK_15,8,1600,HVY8,CL6,HORSE_15_7,8,16,55.2,JOCKEY_14,TRAINER_15,JOCKEY_73 / TRAINER_25,22.71,22.58,0.13,0.3298,0.7075,0.0604,78.0,15,LEADER,0
2025-03-12,TRACK_15,8,1600,HVY8,CL6,HORSE_15_8,9,13,61.5,JOCKEY_76,TRAINER_9,JOCKEY_44 / TRAINER_39,14.87,14.09,0.78,0.0048,0.3337,0.2911,78.0,30,LEADER,0
2025-03-12,TRACK_15,8,1600,HVY8,CL6,HORSE_15_9,10,11,55.3,JOCKEY_6,TRAINER_25,JOCKEY_12 / TRAINER_33,1.2,2.23,-1.03,0.3399,0.6241,0.1844,90.0,19,LEADER,1
2025-03-12,TRACK_15,8,1600,HVY8,CL6,HORSE_15_10,11,15,59.0,JOCKEY_59,TRAINER_27,JOCKEY_24 / TRAINER_46,33.76,33.7,0.06,0.03,0.3489,0.2547,93.0,78,BACKMARKER,0
2025-03-12,TRACK_15,8,1600,HVY8,CL6,HORSE_15_11,12,5,56.6,JOCKEY_77,TRAINER_29,JOCKEY_75 / TRAINER_26,23.06,22.66,0.4,0.2932,0.5039,0.0524,96.0,98,BACKMARKER,0
2025-03-12,TRACK_15,8,1600,HVY8,CL6,HORSE_15_12,13,4,59.1,JOCKEY_58,TRAINER_29,JOCKEY_49 / TRAINER_23,6.68,6.0,0.68,0.0861,0.444,0.1135,75.0,59,MIDFIELD,0
2025-03-12,TRACK_15,8,1600,HVY8,CL6,HORSE_15_13,14,2,57.3,JOCKEY_74,TRAINER_33,JOCKEY_53 / TRAINER_42,23.24,21.44,1.8,0.1032,0.411,0.2962,79.0,25,LEADER,0
2025-03-12,TRACK_15,8,1600,HVY8,CL6,HORSE_15_14,15,7,60.1,JOCKEY_27,TRAINER_1,JOCKEY_67 / TRAINER_36,36.99,35.21,1.78,0.0285,0.2711,0.2261,74.0,11,LEADER,0
2025-03-12,TRACK_15,8,1600,HVY8,CL6,HORSE_15_15,16,6,55.8,JOCKEY_41,TRAINER_17,JOCKEY_70 / TRAINER_34,15.93,15.34,0.59,0.3371,0.571,0.2859,83.0,97,BACKMARKER,0
2025-02-06,TRACK_16,1,1200,Soft5,CL2,HORSE_16_0,1,5,54.4,JOCKEY_23,TRAINER_23,JOCKEY_1 / TRAINER_6,20.79,22.57,-1.78,0.181,0.5338,0.0972,94.0,50,MIDFIELD,0
2025-02-06,TRACK_16,1,1200,Soft5,CL2,HORSE_16_1,2,11,56.3,JOCKEY_43,TRAINER_21,JOCKEY_0 / TRAINER_46,15.99,15.33,0.66,0.0207,0.4043,0.0797,95.0,96,BACKMARKER,0
2025-02-06,TRACK_16,1,1200,Soft5,CL2,HORSE_16_2,3,9,55.1,JOCKEY_13,TRAINER_22,JOCKEY_10 / TRAINER_13,34.09,32.75,1.33,0.201,0.5923,0.0777,82.0,59,MIDFIELD,0
2025-02-06,TRACK_16,1,1200,Soft5,CL2,HORSE_16_3,4,3,57.5,JOCKEY_56,TRAINER_15,JOCKEY_15 / TRAINER_1,33.21,32.71,0.49,0.3422,0.5592,0.1592,88.0,58,MIDFIELD,0
2025-02-06,TRACK_16,1,1200,Soft5,CL2,HORSE_16_4,5,1,57.3,JOCKEY_29,TRAINER_13,JOCKEY_40 / TRAINER_17,39.86,38.86,0.99,0.1567,0.3168,0.204,72.0,23,LEADER,0
2025-02-06,TRACK_16,1,1200,Soft5,CL2,HORSE_16_5,6,6,58.2,JOCKEY_4,TRAINER_28,JOCKEY_21 / TRAINER_10,9.65,8.66,0.99,0.1395,0.4546,0.14,101.0,81,BACKMARKER,0
2025-02-06,TRACK_16,1,1200,Soft5,CL2,HORSE_16_6,7,8,56.2,JOCKEY_76,TRAINER_11,JOCKEY_54 / TRAINER_37,2.69,3.85,-1.16,0.36,0.5628,0.0117,104.0,40,MIDFIELD,0
2025-02-06,TRACK_16,1,1200,Soft5,CL2,HORSE_16_7,8,2,54.3,JOCKEY_33,TRAINER_35,JOCKEY_54 / TRAINER_49,5.15,4.55,0.6,0.0523,0.3944,0.2811,104.0,18,LEADER,0
2025-02-06,TRACK_16,1,1200,Soft5,CL2,HORSE_16_8,9,4,58.9,JOCKEY_35,TRAINER_30,JOCKEY_27 / TRAINER_0,1.2,1.2,0.0,0.1366,0.2855,0.1558,93.0,98,BACKMARKER,1
2025-02-06,TRACK_16,1,1200,Soft5,CL2,HORSE_16_9,10,10,57.0,JOCKEY_26,TRAINER_13,JOCKEY_65 / TRAINER_1,24.14,22.16,1.98,0.3711,0.5504,0.0119,61.0,27,LEADER,0
2025-02-06,TRACK_16,1,1200,Soft5,CL2,HORSE_16_10,11,7,59.2,JOCKEY_27,TRAINER_16,JOCKEY_26 / TRAINER_4,19.79,17.63,2.16,0.1117,0.2696,0.1136,76.0,11,LEADER,0
2025-04-22,TRACK_17,2,1200,Good4,CL3,HORSE_17_0,1,4,61.9,JOCKEY_0,TRAINER_39,JOCKEY_39 / TRAINER_48,5.03,7.37,-2.34,0.2263,0.4503,0.2472,98.0,76,BACKMARKER,0
2025-04-22,TRACK_17,2,1200,Good4,CL3,HORSE_17_1,2,3,61.4,JOCKEY_24,TRAINER_29,JOCKEY_25 / TRAINER_13,29.86,30.18,-0.32,0.3353,0.4779,0.1579,79.0,55,MIDFIELD,0
2025-04-22,TRACK_17,2,1200,Good4,CL3,HORSE_17_2,3,8,58.0,JOCKEY_26,TRAINER_29,JOCKEY_14 / TRAINER_40,30.06,29.37,0.69,0.3718,0.5064,0.1692,62.0,14,LEADER,0
2025-04-22,TRACK_17,2,1200,Good4,CL3,HORSE_17_3,4,10,58.3,JOCKEY_31,TRAINER_46,JOCKEY_20 / TRAINER_44,2.96,2.12,0.85,0.027,0.2807,0.0776,99.0,47,MIDFIELD,1
2025-04-22,TRACK_17,2,1200,Good4,CL3,HORSE_17_4,5,6,56.5,JOCKEY_37,TRAINER_7,JOCKEY_57 / TRAINER_5,39.52,38.78,0.74,0.0744,0.2714,0.1763,68.0,52,MIDFIELD,0
2025-04-22,TRACK_17,2,1200,Good4,CL3,HORSE_17_5,6,12,60.2,JOCKEY_73,TRAINER_4,JOCKEY_71 / TRAINER_5,36.1,36.71,-0.6,0.3999,0.6365,0.2618,72.0,33,LEADER,0
2025-04-22,TRACK_17,2,1200,Good4,CL3,HORSE_17_6,7,2,60.1,JOCKEY_58,TRAINER_20,JOCKEY_24 / TRAINER_9,13.13,12.05,1.08,0.3719,0.7561,0.0944,98.0,43,MIDFIELD,0
2025-04-22,TRACK_17,2,1200,Good4,CL3,HORSE_17_7,8,11,60.8,JOCKEY_9,TRAINER_32,JOCKEY_8 / TRAINER_16,19.18,19.79,-0.6,0.3594,0.5353,0.2116,100.0,55,MIDFIELD,0
2025-04-22,TRACK_17,2,1200,Good4,CL3,HORSE_17_8,9,5,61.2,JOCKEY_39,TRAINER_6,JOCKEY_68 / TRAINER_16,8.02,8.04,-0.02,0.2622,0.3904,0.285,101.0,14,LEADER,0
2025-04-22,TRACK_17,2,1200,Good4,CL3,HORSE_17_9,10,1,57.5,JOCKEY_43,TRAINER_12,JOCKEY_53 / TRAINER_19,6.3,5.31,1.0,0.1473,0.4085,0.0891,79.0,23,LEADER,0
2025-04-22,TRACK_17,2,1200,Good4,CL3,HORSE_17_10,11,9,60.1,JOCKEY_55,TRAINER_26,JOCKEY_79 / TRAINER_38,21.07,20.26,0.81,0.0788,0.2574,0.1881,94.0,79,BACKMARKER,0
2025-04-22,TRACK_17,2,1200,Good4,CL3,HORSE_17_11,12,7,60.5,JOCKEY_72,TRAINER_39,JOCKEY_28 / TRAINER_2,24.24,23.79,0.46,0.1515,0.4278,0.2899,74.0,41,MIDFIELD,0
2025-07-28,TRACK_18,3,1800,Soft7,MSW,HORSE_18_0,1,11,57.7,JOCKEY_60,TRAINER_17,JOCKEY_11 / TRAINER_14,4.85,4.66,0.19,0.3592,0.7578,0.0236,63.0,52,MIDFIELD,0
2025-07-28,TRACK_18,3,1800,Soft7,MSW,HORSE_18_1,2,2,54.7,JOCKEY_76,TRAINER_3,JOCKEY_2 / TRAINER_20,25.2,25.62,-0.42,0.0698,0.399,0.1489,92.0,31,LEADER,0
2025-07-28,TRACK_18,3,1800,Soft7,MSW,HORSE_18_2,3,3,58.5,JOCKEY_10,TRAINER_28,JOCKEY_33 / TRAINER_24,29.71,31.6,-1.89,0.0321,0.2109,0.2958,87.0,53,MIDFIELD,0
2025-07-28,TRACK_18,3,1800,Soft7,MSW,HORSE_18_3,4,1,55.0,JOCKEY_7,TRAINER_34,JOCKEY_16 / TRAINER_43,20.52,20.97,-0.46,0.2322,0.4452,0.248,61.0,88,BACKMARKER,0
2025-07-28,TRACK_18,3,1800,Soft7,MSW,HORSE_18_4,5,7,60.0,JOCKEY_41,TRAINER_36,JOCKEY_75 / TRAINER_14,14.7,15.84,-1.14,0.1478,0.4182,0.0207,100.0,49,MIDFIELD,0
2025-07-28,TRACK_18,3,1800,Soft7,MSW,HORSE_18_5,6,8,58.1,JOCKEY_24,TRAINER_1,JOCKEY_71 / TRAINER_2,36.92,36.42,0.51,0.2895,0.4094,0.2588,60.0,18,LEADER,0
2025-07-28,TRACK_18,3,1800,Soft7,MSW,HORSE_18_6,7,12,59.8,JOCKEY_70,TRAINER_24,JOCKEY_2 / TRAINER_25,17.62,17.13,0.49,0.3415,0.5119,0.1645,102.0,39,MIDFIELD,0
2025-07-28,TRACK_18,3,1800,Soft7,MSW,HORSE_18_7,8,5,61.0,JOCKEY_7,TRAINER_44,JOCKEY_8 / TRAINER_33,2.06,3.43,-1.37,0.3956,0.5407,0.2492,92.0,80,BACKMARKER,1
2025-07-28,TRACK_18,3,1800,Soft7,MSW,HORSE_18_8,9,10,59.0,JOCKEY_21,TRAINER_23,JOCKEY_34 / TRAINER_16,27.51,27.24,0.27,0.2741,0.4531,0.1256,104.0,56,MIDFIELD,0
2025-07-28,TRACK_18,3,1800,Soft7,MSW,HORSE_18_9,10,9,58.9,JOCKEY_16,TRAINER_30,JOCKEY_45 / TRAINER_6,36.38,34.16,2.22,0.1222,0.2974,0.1095,102.0,60,MIDFIELD,0
2025-07-28,TRACK_18,3,1800,Soft7,MSW,HORSE_18_10,11,6,60.0,JOCKEY_9,TRAINER_2,JOCKEY_23 / TRAINER_38,8.18,8.14,0.03,0.2775,0.6318,0.0713,74.0,48,MIDFIELD,0
2025-07-28,TRACK_18,3,1800,Soft7,MSW,HORSE_18_11,12,13,60.7,JOCKEY_27,TRAINER_37,JOCKEY_67 / TRAINER_17,12.42,13.9,-1.48,0.3949,0.5083,0.2244,94.0,36,MIDFIELD,0
2025-07-28,TRACK_18,3,1800,Soft7,MSW,HORSE_18_12,13,4,61.0,JOCKEY_40,TRAINER_6,JOCKEY_31 / TRAINER_27,28.84,28.15,0.69,0.0044,0.2829,0.2974,69.0,63,MIDFIELD,0
2025-09-22,TRACK_19,4,2000,HVY8,CL3,HORSE_19_0,1,9,61.1,JOCKEY_49,TRAINER_36,JOCKEY_15 / TRAINER_32,12.68,12.23,0.45,0.0196,0.2409,0.1749,101.0,44,MIDFIELD,0
2025-09-22,TRACK_19,4,2000,HVY8,CL3,HORSE_19_1,2,5,60.4,JOCKEY_8,TRAINER_13,JOCKEY_67 / TRAINER_26,1.2,1.2,0.0,0.3161,0.6035,0.1613,91.0,99,BACKMARKER,1
2025-09-22,TRACK_19,4,2000,HVY8,CL3,HORSE_19_2,3,2,56.0,JOCKEY_1,TRAINER_36,JOCKEY_71 / TRAINER_41,31.32,29.62,1.7,0.3492,0.6529,0.0271,68.0,54,MIDFIELD,0
2025-09-22,TRACK_19,4,2000,HVY8,CL3,HORSE_19_3,4,10,58.4,JOCKEY_2,TRAINER_36,JOCKEY_29 / TRAINER_25,39.4,37.07,2.33,0.2374,0.5148,0.1016,103.0,24,LEADER,0
2025-09-22,TRACK_19,4,2000,HVY8,CL3,HORSE_19_4,5,3,56.4,JOCKEY_73,TRAINER_47,JOCKEY_30 / TRAINER_25,10.43,12.54,-2.11,0.1473,0.2624,0.0429,62.0,10,LEADER,0
2025-09-22,TRACK_19,4,2000,HVY8,CL3,HORSE_19_5,6,11,56.6,JOCKEY_66,TRAINER_38,JOCKEY_64 / TRAINER_40,29.46,29.57,-0.1,0.0939,0.2257,0.1015,86.0,28,LEADER,0
2025-09-22,TRACK_19,4,2000,HVY8,CL3,HORSE_19_6,7,6,61.5,JOCKEY_77,TRAINER_46,JOCKEY_74 / TRAINER_44,22.05,23.05,-1.0,0.0443,0.3269,0.2877,68.0,72,BACKMARKER,0
2025-09-22,TRACK_19,4,2000,HVY8,CL3,HORSE_19_7,8,8,59.5,JOCKEY_15,TRAINER_1,JOCKEY_50 / TRAINER_34,16.47,19.08,-2.6,0.2089,0.4745,0.0635,89.0,58,MIDFIELD,0
2025-09-22,TRACK_19,4,2000,HVY8,CL3,HORSE_19_8,9,1,61.8,JOCKEY_52,TRAINER_46,JOCKEY_4 / TRAINER_26,17.36,17.9,-0.54,0.3802,0.7289,0.0832,78.0,40,MIDFIELD,0
2025-09-22,TRACK_19,4,2000,HVY8,CL3,HORSE_19_9,10,7,57.3,JOCKEY_56,TRAINER_11,JOCKEY_25 / TRAINER_41,1.2,1.2,0.0,0.2569,0.4957,0.1259,79.0,53,MIDFIELD,0
2025-09-22,TRACK_19,4,2000,HVY8,CL3,HORSE_19_10,11,4,58.3,JOCKEY_31,TRAINER_28,JOCKEY_64 / TRAINER_18,33.29,32.84,0.44,0.0583,0.2263,0.1646,90.0,85,BACKMARKER,0
2025-09-22,TRACK_19,4,2000,HVY8,CL3,HORSE_19_11,12,12,57.9,JOCKEY_75,TRAINER_41,JOCKEY_20 / TRAINER_31,25.49,26.07,-0.58,0.2505,0.6241,0.0453,94.0,61,MIDFIELD,0
2025-07-20,TRACK_20,5,1800,HVY9,BM64,HORSE_20_0,1,7,54.1,JOCKEY_44,TRAINER_40,JOCKEY_68 / TRAINER_46,12.62,12.41,0.22,0.3004,0.6484,0.1636,73.0,52,MIDFIELD,0
2025-07-20,TRACK_20,5,1800,HVY9,BM64,HORSE_20_1,2,5,61.7,JOCKEY_9,TRAINER_17,JOCKEY_0 / TRAINER_30,5.29,5.97,-0.68,0.3705,0.4783,0.2509,87.0,13,LEADER,1
2025-07-20,TRACK_20,5,1800,HVY9,BM64,HORSE_20_2,3,3,58.7,JOCKEY_35,TRAINER_31,JOCKEY_71 / TRAINER_39,31.68,31.92,-0.24,0.1337,0.2835,0.1353,90.0,75,BACKMARKER,0
2025-07-20,TRACK_20,5,1800,HVY9,BM64,HORSE_20_3,4,1,60.3,JOCKEY_52,TRAINER_46,JOCKEY_75 / TRAINER_28,34.62,35.23,-0.61,0.0498,0.2384,0.274,65.0,18,LEADER,0
